Z_Coordinate,Edge_Density,Pixel_Intensity_Var,Focus_State,Cluster
-6.883922336051935,1.9460098737240983,65.46122912295591,0,0
-3.8516087794745646,83.2948312511522,183.11009910750667,0,0
-6.267719766674665,8.181180751439594,33.74068478791911,0,0
-7.3900044291398554,4.490926839266852,131.5654819949993,0,0
-7.9180270249869995,9.472219968988625,135.51805170442472,0,0
-0.7275692093515236,486.2377490971737,123.17457003242029,2,1
7.7191436946089205,-14.63463961573178,196.72668135161047,0,0
2.666525517411692,202.40477912162675,63.876975890049955,1,2
7.040864701125141,12.224007646612776,36.2822694302628,0,0
-9.58933159913262,-12.736882013555878,28.923930403931045,0,0
-9.47570794147865,1.2586106482460844,109.40402361446299,0,0
-2.8773214545731545,170.0157292842972,31.850403505999214,1,2
-8.642778471324597,6.5422677849171365,86.37122621570671,0,0
-3.1427379302288205,161.52164003581072,60.99801647450712,1,2
-1.4283483135812052,368.467089798085,171.1486389949536,2,1
-3.8014476415408094,73.27834099224515,62.10672119059358,0,0
-7.024988842508797,5.10526722675046,193.8215145141211,0,0
-7.680966786760419,-9.450421840878846,132.90318484427019,0,0
-5.10210676787807,-3.913550874609811,115.20534410722166,0,0
3.8904031182275123,94.20340434832855,136.1099138281955,0,0
-2.522681343527262,225.00187565477978,130.48686650119885,1,2
-3.721380776899501,99.55927058983073,158.5972916909692,0,0
-2.3374872571502685,262.25137860968573,116.5470441641645,1,2
-5.30176201639565,9.418826787181548,194.18994499269033,0,0
8.456199611660356,-1.9260551949230753,55.16094410478054,0,0
8.003428321510235,-10.215687298147046,134.5824756610716,0,0
8.71148749219936,2.185322516830089,180.48098608985015,0,0
9.25618740316223,2.1675343212655336,125.4221194404756,0,0
3.505877444957772,103.25299140925117,25.925001869832126,0,0
7.682447632981564,18.86725376316027,83.49218619254479,0,0
-5.048983236443871,27.119037203159717,167.74649010121678,0,0
-6.73912105793093,5.026381616258626,19.567804841459203,0,0
4.79603373686135,27.193797518200462,7.0958647996002195,0,0
-4.247130000581299,37.25555882029293,79.41249251956907,0,0
0.6439105834844323,483.6648589902044,30.93678861301203,2,1
4.717223313106713,28.10054459293662,26.015175115734152,0,0
8.083256270296765,-3.7293588865678844,137.45003846459582,0,0
5.071157249298475,30.858567083987246,109.00224678722013,0,0
3.896114298787179,72.85865688936119,75.00542027148784,0,0
5.516826421258315,-0.5229129970093744,22.611001570765552,0,0
0.7840878752115472,442.91253275438197,89.36462558173093,2,1
3.069616409458458,135.56433334774854,150.19744087476403,0,2
-3.1174620707686973,133.94230705697035,10.41113516276328,0,2
-6.51574879521589,0.8784085009167839,124.82044847068987,0,0
0.6269178883224171,478.6945892378478,105.09953875103665,2,1
1.4205155591628316,399.1456444234052,6.665851018069772,2,1
4.6355727231887265,53.72673209977923,182.7117766390169,0,0
-9.606734511010766,0.2114144366750512,38.54133719470837,0,0
-8.855230304343085,-12.258266930484808,130.54717820156554,0,0
0.21755236371240727,518.2192047467297,13.379384136230389,2,1
-1.3865495873818752,402.30477875578106,57.90937643090894,2,1
-0.09815810098847777,511.2262484750744,87.9734922931292,2,1
6.556612815235894,33.238359101028266,154.02455815074012,0,0
3.9929620585966497,64.18487723437237,154.9980099012532,0,0
7.088167849651608,3.8037643239124694,50.7012019487836,0,0
-1.0186636146579247,448.8058851743242,37.37582014196672,2,1
-6.800881995066912,4.849370399631047,72.38709042177497,0,0
7.32928444504277,1.7203423688869752,40.33605413405847,0,0
8.9811535302584,-12.679913679759773,59.771654057492164,0,0
-5.130167165274275,22.04103789155771,21.579021573574853,0,0
9.81385436067906,-0.7374774683542178,84.57905173318451,0,0
4.764181609566673,42.27053073565898,136.40889340371743,0,0
3.9250850739832277,56.443690396757134,91.4111191227709,0,0
-6.38641370574941,0.6334093889307284,6.849064365844417,0,0
7.683816264897644,-11.064346934148094,27.772515372132506,0,0
-6.556735448611429,-4.942521356939773,103.66214512455477,0,0
-2.37505324165072,231.61637312012525,10.184297517904168,1,2
2.172975348031178,264.2773057215984,189.04135651382407,1,2
5.067759337420409,21.11777262293139,131.97521449657538,0,0
-8.387242834463313,8.588757097144223,78.31456300232792,0,0
0.6119642592111596,465.47232828581184,161.0820493754728,2,1
3.898005227505415,66.4799857519174,21.956679062356194,0,0
8.951447112684907,20.098450862309054,29.188761242552104,0,0
-6.759130341602542,9.509580330062242,87.20492232222006,0,0
5.187729323841284,-10.354489273655858,110.58026552928246,0,0
-1.9551147520662795,306.88135914398987,148.7156889552218,1,2
-3.901259124932448,77.35039116999627,95.15304306138387,0,0
-9.236023742445074,-8.255193606703813,103.65605493666062,0,0
0.48815120324537453,494.14525428457176,72.55831934180617,2,1
-0.22069014047093205,504.1825106731938,126.1126525940658,2,1
-6.804229657280086,13.977419011642914,31.628361145459838,0,0
-8.019813674799535,2.477921053774962,6.894632421528556,0,0
8.496372730811878,4.484651139635544,81.5903950260803,0,0
2.185932639811231,281.59194821692023,112.0250322774216,1,2
7.385749405148797,-9.152558117336584,16.44372880948919,0,0
-2.9827067414978226,163.68161933687898,60.71888405062746,1,2
-2.4298628901176977,246.4728525852793,86.24390462700073,1,2
0.465301258809955,485.5002488079119,98.26933569137532,2,1
5.622058709129414,4.175644521696723,113.36640104940882,0,0
-4.816341073168891,46.63296099316466,178.28487342637376,0,0
-8.81376324234756,1.966255920063897,194.36734950852718,0,0
2.5306101281361713,217.711772822319,10.573481370178161,1,2
8.557917813443776,3.169607061594737,67.23314794638193,0,0
7.75864115025491,-5.008846422572317,6.863373542553584,0,0
3.228941855279155,133.10688263654535,83.10419568150958,0,2
-4.585708585611785,38.8477868796983,126.65490799409788,0,0
-4.41439639716603,37.68106756595937,172.10065047671586,0,0
-1.403935365658775,393.6414280441323,74.1512863394284,2,1
-3.8932627802171327,85.83690348070093,61.276556643045836,0,0
-2.1628880923374822,271.66763170524007,96.3660536434853,1,2
8.560530217940517,-13.46214741970611,49.52560912831503,0,0
-0.06895142298584034,497.55070353960383,36.09756940611471,2,1
3.038511738540187,135.35761976009258,180.46375954775615,0,2
6.462731007754904,-16.319296943284193,44.017481493576256,0,0
-7.785307487829185,-21.26417582292463,87.02888496417994,0,0
3.9550435631098697,69.55533740501623,30.345166660486278,0,0
1.857155508913662,331.72366779785045,179.86080592183404,1,2
0.6636968399985115,471.16995445940665,112.18243198740848,2,1
-3.500268455259448,104.5966156847788,175.31763413215748,0,0
-2.583991675161177,210.2332372173333,102.18038483488408,1,2
-7.791997516749971,0.6717442080614432,183.36755415668182,0,0
-2.9149227644844666,180.81062939659967,9.804832288831193,1,2
1.8631677165699738,333.0084061554442,23.183522153251147,1,1
-8.722581000756835,4.100974272555266,141.75122399050804,0,0
-5.977938053778433,16.351051002926667,136.69284036862237,0,0
8.205185467183469,-7.441631544648395,111.12092952147933,0,0
-0.8020152033403232,467.27929234022247,139.25370491163048,2,1
-1.701376814981721,339.05530162360026,13.411694891535767,1,1
-6.148698452143371,11.233141657299472,141.08423370339654,0,0
-7.413123726410957,11.256442585175126,31.376258750795508,0,0
4.225986484719321,58.5204832542431,189.2448829636676,0,0
-1.53835502159672,376.86333939893285,170.79693583479275,2,1
7.021808238785628,9.504352340790895,30.29345264168136,0,0
-0.23348411616513687,498.5529438493748,177.929071455386,2,1
8.161742362308708,7.745715330715266,146.79575635429762,0,0
0.4713242692772628,468.9644846526357,99.33153689697517,2,1
7.375411746723351,1.4574906652836441,61.29912774545514,0,0
-4.704694691278897,28.372057833668595,172.34696904837915,0,0
1.7299321334220625,337.28628051452716,154.4977113015915,1,1
6.175594961419307,1.3499799107544108,177.41111665398788,0,0
-3.0128688852022023,167.9750181703355,64.5469649956589,1,2
4.774888623559988,49.47367430543213,119.17640492990051,0,0
-8.088378742844169,7.917052885069646,107.59623563340817,0,0
7.498726878042962,5.6830374754289945,127.77835255840739,0,0
-7.4681995633302485,-12.358650222184563,111.39603171068869,0,0
0.11904217306961051,490.7017116639863,119.77821708884507,2,1
-2.151725027416667,279.4626506019657,60.983821937360474,1,2
1.4503457975825267,369.4348855167498,24.333480964196678,2,1
3.907659110571263,64.14213081658895,49.480799704299145,0,0
1.9293826722051648,336.4064737635674,187.29252029158116,1,1
1.9856101012251148,303.4286214304733,102.11688875812246,1,2
4.9742012079502835,8.920926144677173,167.21987360673967,0,0
-5.487663321342948,11.647130326154532,32.59908162730096,0,0
4.189989649831494,54.645192137060825,199.94822464647206,0,0
-7.817901010029407,-4.535798142108813,87.41592162237473,0,0
-2.214273472482329,274.3955655684557,153.27656886921696,1,2
6.901617904718105,-8.219928108573496,24.631818329123227,0,0
3.8100026311331376,80.83894410946957,59.1743673571472,0,0
3.9491631842412005,65.74005951658364,7.9106363768388945,0,0
-7.479397446703821,-6.792937682504195,27.69367722112176,0,0
1.261077244710938,415.7727940349685,44.38654980240116,2,1
6.024311998503954,25.923068965203978,151.35859796464845,0,0
-7.186876398232933,-4.1831727331041,53.22279285293348,0,0
-2.3497994663862816,236.5345665171253,18.58451997981569,1,2
-6.137968960520304,0.3577821082304897,109.3464765921895,0,0
5.342546747916085,32.71524071859186,14.880990773070149,0,0
0.5926604485922642,469.6185245259779,86.98963331481671,2,1
-0.5896226886708575,482.46066944053763,119.50295672333253,2,1
-2.6850825852825295,176.74701894896464,109.64164443202364,1,2
-0.8434864635319723,466.6357251322356,59.70681023049463,2,1
6.716075202641484,-4.398096020554155,183.1383188065392,0,0
2.4540230657123168,237.92925961544523,195.4413065076192,1,2
-0.5730948385574752,476.51545281869846,52.65720088049525,2,1
2.404757275949187,248.04773030533497,62.943032057410186,1,2
-8.958552210084097,-12.294784207094184,112.45126411484607,0,0
4.290895822343927,64.91024369949399,23.265760363611474,0,0
-3.89636166880212,75.63990966646453,177.75056643091511,0,0
8.466525108392482,10.69352094319176,28.39223618618899,0,0
7.5181695766785985,-13.446502744525905,27.89908333415058,0,0
1.9862201224844878,294.64892156661807,51.99938518255406,1,2
4.669157981743261,36.52731092128136,158.6838659110309,0,0
4.608502703955146,17.304642881161087,44.557735971883226,0,0
9.77271384796921,11.635982282941406,120.64503671989272,0,0
-4.06133838797305,70.57626768723657,123.97221304247742,0,0
1.4157534731315806,402.92736170163806,73.39159130820926,2,1
5.029019246024141,32.97064805857758,127.65502156439851,0,0
4.730333221001713,39.95941772775836,184.8062256310789,0,0
7.811316744434112,-7.2709711582909735,174.82349400859098,0,0
9.089040902690002,13.899860547550068,124.30474356778528,0,0
-1.701547253449455,341.7734784923042,102.7250168640645,1,1
9.478003894972314,8.897289919465488,162.0370988752806,0,0
0.9222678952369723,444.493691237392,35.63625235226517,2,1
-5.382444232266542,19.368152620710347,197.42897894672717,0,0
-3.749802486000071,91.92590150468428,170.32172798265788,0,0
-1.9586885592336039,316.9226369378402,69.5014194351803,1,2
1.715438491154197,367.97908741737416,57.82789729951513,2,1
6.99270166586842,-6.899804473576038,42.385100294393425,0,0
1.1562719608409662,442.34033752826053,179.5964242976412,2,1
-6.306258996371459,-5.256182746618699,161.06457485780564,0,0
-1.144380927330296,427.21485714110645,181.67208519021364,2,1
9.250482748927375,-3.579541636449587,149.39696159809435,0,0
-9.410653054305023,-10.793886686169278,48.48901885133005,0,0
-2.7751671652843584,194.61402775404423,57.08944601554351,1,2
4.7804389368312705,24.390786031576692,109.67234821617524,0,0
5.88451578213882,13.339562498704815,135.71918259863213,0,0
5.905046493621919,14.944807353221726,89.13755642284046,0,0
-4.749258764523208,8.823709030100492,27.48895602207934,0,0
-3.7955216358410286,75.92097975661615,143.07956214212467,0,0
6.122380753515301,25.20540888313917,146.84935488409695,0,0
1.7919127502267713,339.69620140573994,189.72993221619734,1,1
0.0540600866840375,491.94756685544854,145.0199745416448,2,1
-7.02463571639951,12.184712919335574,35.64193541977663,0,0
8.438746324285415,13.837279178760701,155.65722575502184,0,0
4.280421677187341,55.25575761148327,110.31515402104894,0,0
-6.94242286978922,0.28035507509569646,57.42791850880988,0,0
0.7784247536036943,464.01942437132396,48.90195641461035,2,1
-9.566868635138093,18.875292606367175,134.97756850508236,0,0
9.036192851625735,15.092327272998144,38.60329254460991,0,0
9.298728237625237,-8.34640391003604,191.9272516260328,0,0
-9.898493366071888,14.033176092768672,146.33291980038572,0,0
-0.5269103537754702,462.40914765909974,148.83250502254432,2,1
-8.843188060872258,-7.307871520877566,67.96706653760558,0,0
1.1495928047235555,446.0083869565418,125.51707408230085,2,1
-5.134608081120977,16.67309386982622,130.76842898640052,0,0
2.46079410335412,240.5852920350777,145.5359964500066,1,2
-7.70050899080627,11.524423162119716,182.34117860491912,0,0
-8.355194433820783,-1.1499895073759192,188.13270821780816,0,0
7.642832643073486,15.829281961088276,136.77010168564163,0,0
7.061367776131618,-18.63940380000978,100.11176044994545,0,0
-4.645570084307266,35.77371277481165,98.59878261242709,0,0
9.689515698962246,-3.627887045356449,98.13315580253152,0,0
4.763767078257398,34.72088907634236,171.31558104217416,0,0
3.6488138571995616,100.37811920951187,114.87439700814625,0,0
0.8410893363368999,447.7921836628648,18.896528799106683,2,1
-9.432372169858414,28.272367975015214,94.37981817704924,0,0
-3.3212942753817014,122.63652001813588,86.2245046870208,0,2
4.751439674512692,32.75572623634625,55.11313192421496,0,0
3.936389496423052,73.05646848806848,189.03002955662848,0,0
-0.3690497602980152,482.673954473325,101.26833585850657,2,1
3.1841926084409664,146.38469548319702,34.08390831918588,0,2
7.696711156940022,-7.182578682645245,98.66951824154714,0,0
-7.06555331579499,-4.884241066952352,24.97411803416431,0,0
-4.2465214306287695,68.5197545676151,151.43020294303506,0,0
8.053997009512766,-14.553273040391728,185.29956210486358,0,0
-2.771732791179817,190.79161762012845,111.18511582356395,1,2
9.11802606713383,-9.667444015279722,107.31575305365942,0,0
-8.833924781222933,8.509319536822359,99.45423649576473,0,0
3.3282479661002906,128.74484806937346,124.9322790027949,0,2
0.22022683285067401,503.31791988788666,132.2345297469863,2,1
4.092853553191542,68.00505325990527,175.83044410199707,0,0
-7.762412857954799,-9.710417733055644,42.88392658320208,0,0
-9.147018983939695,7.711456545700816,110.83026063354946,0,0
-4.335789665195648,35.87976097517098,105.73678594375764,0,0
4.968315071481111,23.106308285339264,181.43635702583384,0,0
1.6076218788938785,344.96643001431704,107.11228532880462,1,1
6.913180095050041,-10.16603547565005,101.54221158076736,0,0
-0.583604142260775,499.2746320816494,92.10414823443001,2,1
-0.023340637338694847,509.65119077178656,53.529044132671956,2,1
2.365581318807429,244.4880889727053,195.08433489421188,1,2
6.51028869096703,-4.475952928391264,81.07168529294938,0,0
7.344355670930298,-1.0248908604142755,85.51344637547547,0,0
6.268784298016087,5.9212252748311975,82.51838013901835,0,0
4.394407882276594,37.42905945967068,141.49265479436525,0,0
1.7385664847507414,348.1173960351719,18.863305046151304,1,1
-8.105013143625122,-4.680917764456601,86.49208958111322,0,0
-9.38976627820746,-22.975117547295238,119.90611250228255,0,0
0.38624512450422444,488.541889874684,121.71893859967432,2,1
-8.08691590334689,-0.5809550274514048,136.51621388024395,0,0
2.3177298815610055,252.45544929277662,118.80361639468845,1,2
3.0426335320357207,165.4199266296505,161.40076063962127,1,2
2.588012153292091,225.24147824636057,198.47780833868427,1,2
5.220068367924824,21.813339817953064,39.33204843919343,0,0
4.402707605886427,51.32989016970136,197.38631764208284,0,0
7.56409218869177,-7.267357206735439,89.55105217262528,0,0
1.7713285516875992,328.47454170683653,189.44432956402724,1,2
4.249204224326174,58.08309494434631,136.00453958208684,0,0
-6.0980286021861545,0.7795545599018103,53.86904869710434,0,0
-8.406367077267955,2.1184324583711422,71.30818517676754,0,0
8.327183866814966,-1.0691237089123418,50.6385819647915,0,0
-6.14597666970834,-0.7605217678092515,61.07993208848949,0,0
-3.660413636741584,85.1922657470599,10.528792753963979,0,0
0.040797749266880956,507.61254865473916,104.23692794520154,2,1
5.7757999586426205,2.2673627391527766,79.07121747166941,0,0
3.5189939274828337,118.07163479230933,65.55236692923116,0,0
6.807320071251944,-3.501395037770613,68.78399118947198,0,0
-9.539757850559145,-2.2333215237676067,146.99329808500755,0,0
-3.336900203426641,128.34903361231244,46.20345473065954,0,2
-4.462420761430634,44.37418119413842,60.02371603283596,0,0
-3.3094486177982896,135.1196609149495,189.90523395069016,0,2
-6.826532478813599,-23.65698925625135,71.50684229694956,0,0
2.193784155246348,260.7083922328777,191.50116143841254,1,2
5.923752537236284,-1.3795987948083752,14.65379351188076,0,0
1.3308746249566017,391.25673955576315,184.52018191990288,2,1
-8.71764257933859,12.300369694176206,128.4991117750017,0,0
3.796765038075087,103.6378693513791,35.12998027692889,0,0
-0.1534031660049031,495.2407857014839,102.55120079951715,2,1
-5.368284162853742,27.926433946972708,17.583720457947543,0,0
9.35088524068346,7.456461965172088,155.4969531613255,0,0
-5.942306033537966,4.0131788925160325,72.63920227650816,0,0
-7.916769239274566,2.91118511430539,21.751643856752903,0,0
9.19089806121612,3.1696605924955477,92.18124064910594,0,0
-1.1822078610892213,431.6935167881037,149.581429721949,2,1
0.6077627875911862,469.4563664130228,19.11606526039327,2,1
2.879637967154771,174.93767620716335,133.36690601860798,1,2
-0.06889124797729806,494.2897972798894,121.81067589436806,2,1
2.3692508946015636,234.19913517801947,73.0102285728317,1,2
6.951079857287368,12.463822929280987,22.313682198261596,0,0
0.8407244893552992,447.9312893215244,185.8839573333876,2,1
-8.620583247661672,-8.603187871349544,97.28878230422201,0,0
0.8725006902868238,464.1321760057166,106.53892822117264,2,1
-8.055328956953812,-0.8041066724710754,64.50115124841665,0,0
0.4944381813089649,482.3550488942087,189.9742944633157,2,1
7.526621133326358,-9.858323405308733,133.93110906935823,0,0
4.611709590646388,33.29404633772284,8.863564755685267,0,0
-1.5073995165608416,353.90213264215015,46.422533866378124,2,1
9.693996272277744,2.644439111195532,81.61038544476807,0,0
0.8550703131341759,448.4474070670499,86.14502042663067,2,1
2.977223287343554,163.58138537111165,160.32725085359206,1,2
0.12335888154493979,497.10488421812744,99.29477742937725,2,1
-6.446852322849694,16.394636736981262,193.29632657901493,0,0
6.4237571560862925,3.9742202316261954,116.44553008113766,0,0
-3.9438934563361228,84.91163245950844,12.870307555807651,0,0
-3.389157647024157,107.89366058106629,139.89757439821102,0,0
-9.744696589777533,6.841338706894648,69.20734332018154,0,0
-6.660096707456809,-5.462448661572383,41.685084227326065,0,0
7.733604567660333,-0.1900264676276101,75.48540789893985,0,0
3.5348018197481075,104.71039468262848,98.6508023296614,0,0
6.767368576780445,22.374668063800076,105.08921889006737,0,0
-8.647927230181658,13.624257106067773,132.29797513673395,0,0
2.71263679766696,198.86878660630475,140.39284935300046,1,2
-1.4604501003991022,392.9020498858317,170.3696428672319,2,1
7.8083882070191315,-0.09717455615266676,146.044306214308,0,0
-6.5190149033509375,2.4264365296087975,129.27405873909083,0,0
4.813811629729756,26.651743576027528,126.10215270481355,0,0
-5.070092439916447,22.46845758693422,134.687152206021,0,0
-6.857644061388443,2.1305855161823604,175.66269994031143,0,0
-1.1688834766737184,404.10953463554824,181.4221557304914,2,1
-7.398503642977275,2.9065084138431274,48.23536866229137,0,0
6.162197698395264,0.7215834140069424,45.81306364968605,0,0
-0.7334789914272495,490.6312552942055,40.440566781864945,2,1
-9.77571282691982,7.769609987524111,31.52452552995313,0,0
4.261196024323189,45.13532091530768,173.68162346755622,0,0
-7.930106503972687,-1.1065496203243677,154.46547080417287,0,0
-7.297719429191858,-19.19528792333754,121.66519586007122,0,0
7.219607753359593,-14.213902914949568,167.4555619484737,0,0
-5.912100138140528,21.260488610091983,81.45607763417661,0,0
-8.72053409463037,-14.274739289469263,39.18955404213109,0,0
-8.435334262271654,-7.116131578413157,131.67097015720955,0,0
-1.2069508546888503,418.23273284663435,72.66101571029519,2,1
1.7456545597758684,352.66810860366496,70.83655251071201,2,1
9.93373469975311,-5.828721103365123,27.048877374253664,0,0
1.8062822755864527,329.4172826560973,150.8502300525906,1,2
-9.801225245332354,-0.2880863104448548,96.50460608532033,0,0
-1.8767751631203407,318.5127725348764,8.53143011264277,1,2
-8.740102584362553,1.2524510819797414,185.2424985466788,0,0
4.754578053706082,43.880624853317094,108.60827489281176,0,0
-0.5748887096324378,465.18502465474836,37.79456609280477,2,1
1.6168874675196747,379.2053387979664,162.49512064142382,2,1
4.652387070821044,44.82272849785854,89.43483966634328,0,0
5.27658527559897,20.329886105956604,63.229572459460975,0,0
-5.247138720727045,12.817621806771424,91.89229965025865,0,0
-8.95752077988796,6.368369034496116,118.20471716062328,0,0
-1.104490885102818,417.652018721037,185.15975055851274,2,1
7.051976447428572,11.258674492518535,107.97724171273366,0,0
-5.905360103744613,12.990995289321923,31.101223969961147,0,0
2.504791586628393,224.28902701364856,176.34730023929475,1,2
4.390029567405984,47.79865085813452,76.34094318337536,0,0
-4.634697831797476,32.469346635208765,143.59689958757357,0,0
-1.9379978483987408,296.52284282670706,117.71924237837656,1,2
8.067461704711956,5.622354355178535,155.49089387391223,0,0
1.7838582645955032,357.1361204942427,112.55610199230834,2,1
0.2550408554607646,492.30251436928745,140.9133241611529,2,1
1.6609150037284017,366.3459572796188,5.257650590916657,2,1
-9.91392535191817,15.095313192417215,38.211443507084965,0,0
2.925975473504387,167.92245916993042,177.8112115426182,1,2
9.31938420480311,-7.757635668819982,162.87947105146404,0,0
-5.211039102426769,24.37608711970943,19.134720788062516,0,0
-3.634624090643504,96.26389476288897,104.147619526205,0,0
-7.607791878958892,7.885872011966067,13.431566714318738,0,0
1.1148465262216174,417.7647181822823,60.586540629854,2,1
5.630283504585044,8.55307703139027,194.38652999229237,0,0
-5.296873157045239,11.034154464856954,173.54254556506936,0,0
7.669442923573875,-12.683894299594943,73.02642419258711,0,0
8.16313145200246,3.434416049802394,147.65292545173295,0,0
-4.17923671347447,50.91752629584387,57.567002848192644,0,0
8.130743638207694,2.685769775527983,123.43917870430418,0,0
-7.7213486701261225,25.884731289776184,152.4968381670157,0,0
0.7962564280587863,465.2611465863394,40.92719659655989,2,1
-1.1643982132714008,400.8928408121111,161.46747572232778,2,1
-2.622049880742628,217.40252066888578,179.5123610088011,1,2
-5.142127004424055,8.484809031005245,99.08449331141112,0,0
-8.205610065382967,-8.225416478370686,11.312813038416444,0,0
-0.17388949596404046,474.9121159615305,45.6133473499037,2,1
-7.681958458843847,1.3256788524973453,123.18091920625834,0,0
0.22629934141054342,496.90487014793564,92.65122427405632,2,1
5.618656099273769,19.390084171367718,71.88247179882566,0,0
-9.021396936025582,2.6963990530522284,135.97809538161934,0,0
8.086454720115093,-7.7198026175825,199.75620250458027,0,0
0.9783925565289913,455.12105263979413,18.984543674370997,2,1
5.19336319802772,24.92918424835833,197.86672683541934,0,0
4.918825894096699,21.443112031719355,135.3514685628511,0,0
-6.342489760932701,-4.914888968387127,179.211337642237,0,0
0.5278500387470171,486.64264790651913,46.11691300480826,2,1
-9.48077515475578,1.3509487041446384,13.274339820590662,0,0
9.842383556937953,-8.326580145864398,8.55394821849598,0,0
7.680919957759187,-2.0409645803011855,97.26620507451685,0,0
-5.557673157596024,0.880796213321112,174.11814284747342,0,0
3.7635235375582283,75.70215808011827,173.2256944384609,0,0
8.814643979661799,8.085245214071687,170.83669484665,0,0
-8.522293677725145,5.640756688830512,37.223692784432004,0,0
5.540466988370987,23.223765728141238,93.39035822639634,0,0
-7.819516654421843,-2.3442096908455006,91.06521024636827,0,0
-3.4728194820031755,104.50981552991368,34.40465882228153,0,0
8.710579925507115,9.804710613354926,175.72167602875982,0,0
-5.699985997726542,-6.443468952933159,165.20332023871737,0,0
8.807761604097987,-14.546129018008688,194.24509266840013,0,0
2.5420318738618555,239.7924154515627,176.89594924892683,1,2
-9.72221125933211,7.736213089952392,23.120900767173726,0,0
-9.357328144166047,-1.1523890226876052,16.85317804184892,0,0
7.565965801317194,4.688296163953813,41.09867364029883,0,0
-4.342937397931081,38.59341382190852,169.58353442553482,0,0
2.5780562069787294,216.5978927962885,102.32901028848414,1,2
5.44925803071914,17.737980318559266,71.51908467161049,0,0
-1.9387775186498217,298.78518756391514,146.0801392533591,1,2
6.893857533025116,14.762810538194577,148.38310989915533,0,0
6.3603265511256915,0.34030728841652724,181.9135160234205,0,0
8.059750346596509,-1.4729404752790585,46.727407362061136,0,0
-5.312557125769224,15.719654823091947,96.04777434293526,0,0
-1.9171446044737,318.61438399304893,185.95261700191853,1,2
